candidate,won,first_win_tick,best_10_tick_flow,best_10_tick_swaps,total_swaps,total_reactions,sustained_ticks,active_cells,glowing_cells,non_glowing_required_cells,missing_required_resources,non_glowing_cell_ids,final_score,connected_cells,layout_score,diagnostics
109,false,-1,9.10,91,5288,2393,0,13,4,10,2,cell-a-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-003|red-myco-001|red-myco-002,-6112,13,1372318,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-003,red-myco-001,red-myco-002;missingResources=A,H;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,cell-j-001]|[cell-a-001]|[cell-h-001]|[cell-i-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,cell-j-001]|[cell-a-001]|[cell-h-001]|[cell-i-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
110,false,-1,13.40,134,7876,2558,0,14,5,9,1,cell-a-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-i-001|cell-i-003|red-myco-001|red-myco-002,-2289,13,1377202,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-003,red-myco-001,red-myco-002;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-a-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-a-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
111,false,-1,12.80,128,8154,2966,0,14,6,8,3,cell-a-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-003|cell-j-001,2604,13,1517671,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-003,cell-j-001;missingResources=A,C,H;strong=[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-c-001]|[cell-h-001]|[cell-i-003];weak=[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]"
112,false,-1,9.40,94,6570,2096,0,13,4,10,4,cell-a-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-003|cell-j-001|red-myco-001,-11401,13,1291819,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001,red-myco-001;missingResources=A,C,E,H;strong=[cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-002]|[cell-a-001]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-003]|[red-myco-001];weak=[cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-002]|[cell-a-001]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-003]|[red-myco-001]"
113,false,-1,15.10,151,9270,3377,0,14,5,9,1,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-003|red-myco-001,8434,13,1514205,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-003,red-myco-001;missingResources=H;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002]|[cell-h-001]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002]|[cell-h-001]|[red-myco-001]"
114,false,-1,14.90,149,9267,3377,0,14,5,9,1,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-003|red-myco-001,8436,13,1514146,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-003,red-myco-001;missingResources=H;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002]|[cell-h-001]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002]|[cell-h-001]|[red-myco-001]"
115,false,-1,13.50,135,8853,4328,0,13,5,9,1,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-003|red-myco-001|red-myco-002,18051,13,1514022,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-003,red-myco-001,red-myco-002;missingResources=H;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001]|[cell-h-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001]|[cell-h-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
116,false,-1,15.70,157,11728,5772,0,14,9,5,0,cell-a-001|cell-e-001|cell-g-001|cell-i-003|red-myco-001,37241,13,1663809,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-e-001,cell-g-001,cell-i-003,red-myco-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-002]|[cell-i-003]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-002]|[cell-i-003]|[red-myco-001]"
117,false,-1,9.40,94,7198,2096,0,13,5,9,4,cell-a-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-003|cell-j-001,-12342,13,1291768,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001;missingResources=A,C,E,H;strong=[cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-003];weak=[cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-003]"
118,false,-1,14.10,141,11092,4782,0,14,8,6,0,cell-a-001|cell-b-001|cell-e-001|cell-g-001|cell-i-001|cell-i-003,23487,13,1491664,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-e-001,cell-g-001,cell-i-001,cell-i-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-i-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-i-003]"
119,false,-1,15.00,150,7971,3526,0,14,5,9,2,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-003|red-myco-001,10246,13,1577988,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-003,red-myco-001;missingResources=A,H;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-002]|[cell-a-001]|[cell-h-001]|[cell-i-003]|[red-myco-001];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-002]|[cell-a-001]|[cell-h-001]|[cell-i-003]|[red-myco-001]"
120,false,-1,15.20,152,12727,5702,0,14,9,5,0,cell-a-001|cell-c-001|cell-e-001|cell-g-001|cell-i-003,35445,13,1512873,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-e-001,cell-g-001,cell-i-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-i-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-i-003]"
121,false,-1,15.20,152,11472,5803,0,14,9,5,0,cell-a-001|cell-e-001|cell-g-001|cell-i-003|red-myco-001,37571,13,1663825,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-e-001,cell-g-001,cell-i-003,red-myco-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-002]|[cell-i-003]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-002]|[cell-i-003]|[red-myco-001]"
122,false,-1,9.40,94,6868,2096,0,13,5,9,4,cell-a-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-003|cell-j-001,-12273,13,1291738,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001;missingResources=A,C,E,H;strong=[cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-003];weak=[cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-003]"
123,false,-1,13.20,132,9339,4796,0,14,7,7,0,cell-a-001|cell-b-001|cell-e-001|cell-g-001|cell-i-001|cell-i-003|red-myco-001,24555,13,1441177,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-e-001,cell-g-001,cell-i-001,cell-i-003,red-myco-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-002]|[cell-i-003]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-002]|[cell-i-003]|[red-myco-001]"
124,false,-1,13.00,130,10863,4635,0,14,8,6,0,cell-a-001|cell-b-001|cell-c-001|cell-f-001|cell-g-001|cell-i-003,22640,13,1481445,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001,cell-g-001,cell-i-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]"
125,false,-1,13.00,130,10863,4635,0,14,8,6,0,cell-a-001|cell-b-001|cell-c-001|cell-f-001|cell-g-001|cell-i-003,22640,13,1481474,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001,cell-g-001,cell-i-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]"
126,false,-1,15.40,154,11744,5813,0,14,9,5,0,cell-a-001|cell-c-001|cell-e-001|cell-g-001|cell-i-003,36824,13,1616584,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-e-001,cell-g-001,cell-i-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-i-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-i-003]"
127,false,-1,13.20,132,7983,3895,0,14,6,8,3,cell-a-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-003|cell-j-001|red-myco-001,12853,13,1613561,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-003,cell-j-001,red-myco-001;missingResources=C,E,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-002]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-003]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-002]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-003]|[red-myco-001]"
128,false,-1,17.10,171,12627,5894,0,14,10,4,0,cell-a-001|cell-g-001|cell-h-001|cell-i-003,38674,13,1667477,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-g-001,cell-h-001,cell-i-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-i-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-i-003]"
129,false,-1,13.60,136,10532,3494,0,14,6,8,1,cell-a-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-i-001|cell-i-003|red-myco-002,9191,13,1427755,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-003,red-myco-002;missingResources=A;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-i-003]|[red-myco-002]"
130,false,-1,11.90,119,9269,4624,0,13,5,9,1,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-003|red-myco-001|red-myco-002,20728,13,1463889,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-003,red-myco-001,red-myco-002;missingResources=H;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001]|[cell-h-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001]|[cell-h-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
131,false,-1,12.30,123,10333,4623,0,14,7,7,1,cell-a-001|cell-b-001|cell-e-001|cell-f-001|cell-g-001|cell-i-003|red-myco-002,23369,13,1511461,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-i-003,red-myco-002;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-i-003]|[red-myco-002];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-i-003]|[red-myco-002]"
132,false,-1,11.80,118,9196,3746,0,13,6,8,1,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-001|cell-i-003,10147,13,1390738,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-001,cell-i-003;missingResources=H;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-h-001]|[cell-i-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-h-001]|[cell-i-003]"
133,false,-1,12.60,126,8449,4198,0,13,5,9,1,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-003|red-myco-001|red-myco-002,16487,13,1562958,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-003,red-myco-001,red-myco-002;missingResources=H;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001]|[cell-h-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001]|[cell-h-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
134,false,-1,13.50,135,10882,4673,0,14,8,6,1,cell-a-001|cell-b-001|cell-f-001|cell-g-001|cell-h-001|cell-i-003,24309,13,1696103,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-003;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-i-003];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-i-003]"
135,false,-1,11.60,116,8668,3712,0,14,7,7,1,cell-a-001|cell-b-001|cell-e-001|cell-f-001|cell-g-001|cell-i-001|cell-i-003,11602,13,1426980,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-003;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-i-001]|[cell-i-003];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-i-001]|[cell-i-003]"
136,false,-1,12.20,122,7745,3125,0,14,5,9,4,cell-a-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-003|cell-j-001|red-myco-002,2688,13,1516047,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-003,cell-j-001,red-myco-002;missingResources=A,C,E,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-003]|[red-myco-002]"
137,false,-1,13.10,131,10387,5216,0,13,6,8,0,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-g-001|cell-i-003|red-myco-001|red-myco-002,29582,13,1233284,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-i-003,red-myco-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001]|[red-myco-001]|[red-myco-002]"
138,false,-1,11.00,110,9057,3592,0,14,5,9,1,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-i-001|cell-i-003|red-myco-002,11021,13,1327446,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-003,red-myco-002;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-i-003]|[red-myco-002];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-i-003]|[red-myco-002]"
139,false,-1,13.00,130,10105,4757,0,14,7,7,0,cell-a-001|cell-b-001|cell-e-001|cell-g-001|cell-i-001|cell-i-003|red-myco-002,24101,13,1425498,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-e-001,cell-g-001,cell-i-001,cell-i-003,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-i-003]|[red-myco-002]"
140,false,-1,13.50,135,10896,5095,0,13,7,7,1,cell-a-001|cell-b-001|cell-c-001|cell-g-001|cell-h-001|cell-i-003|red-myco-002,26356,13,1513265,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-g-001,cell-h-001,cell-i-003,red-myco-002;missingResources=H;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-h-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-h-001]|[cell-i-003]|[red-myco-002]"
141,false,-1,13.80,138,6281,2627,0,14,4,10,2,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-003|red-myco-001,-568,13,1488661,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-003,red-myco-001;missingResources=A,H;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,cell-j-001,red-myco-002]|[cell-a-001]|[cell-h-001]|[cell-i-001]|[cell-i-003]|[red-myco-001];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,cell-j-001,red-myco-002]|[cell-a-001]|[cell-h-001]|[cell-i-001]|[cell-i-003]|[red-myco-001]"
142,false,-1,10.40,104,8396,2836,0,14,6,8,3,cell-a-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-003|cell-j-001,-1695,13,1328966,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-003,cell-j-001;missingResources=C,E,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-c-001]|[cell-e-001]|[cell-h-001];weak=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-c-001]|[cell-e-001]|[cell-h-001]"
143,false,-1,12.80,128,7797,3774,0,14,6,8,2,cell-a-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-003|cell-j-001|red-myco-001,11401,13,1515924,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-003,cell-j-001,red-myco-001;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002]|[cell-c-001]|[cell-h-001]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002]|[cell-c-001]|[cell-h-001]|[red-myco-001]"
