candidate,won,first_win_tick,best_10_tick_flow,best_10_tick_swaps,total_swaps,total_reactions,sustained_ticks,active_cells,glowing_cells,final_score,connected_cells,layout_score,diagnostics
87,false,-1,8.20,82,1420,0,0,15,4,-23549,28,1182241,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-h-002,cell-i-001,cell-i-002,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001;missingResources=A,C,F,G,J,K,M,N,P,Q,T;strong=[cell-a-001,cell-l-001,red-myco-001]|[red-myco-002,red-myco-003,red-myco-004]|[cell-e-001,cell-s-001]|[cell-f-001,cell-o-001]|[cell-b-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-g-001]|[cell-h-001]|[cell-h-002]|[cell-i-001]|[cell-i-002]|[cell-j-001]|[cell-j-002]|[cell-k-001]|[cell-m-001]|[cell-n-001]|[cell-p-001]|[cell-q-001]|[cell-r-001]|[cell-t-001];weak=[cell-a-001,cell-l-001,red-myco-001]|[red-myco-002,red-myco-003,red-myco-004]|[cell-e-001,cell-s-001]|[cell-f-001,cell-o-001]|[cell-b-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-g-001]|[cell-h-001]|[cell-h-002]|[cell-i-001]|[cell-i-002]|[cell-j-001]|[cell-j-002]|[cell-k-001]|[cell-m-001]|[cell-n-001]|[cell-p-001]|[cell-q-001]|[cell-r-001]|[cell-t-001]"
88,false,-1,9.90,99,1883,0,0,18,4,-22621,28,1219807,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-h-002,cell-i-001,cell-i-002,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001;missingResources=A,C,F,G,I,K,M,N,P,Q,T;strong=[cell-a-001,cell-l-001,red-myco-001,red-myco-002,red-myco-003,red-myco-004]|[cell-h-002,cell-j-002,cell-o-001]|[cell-e-001,cell-g-001]|[cell-b-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-001]|[cell-i-002]|[cell-j-001]|[cell-k-001]|[cell-m-001]|[cell-n-001]|[cell-p-001]|[cell-q-001]|[cell-r-001]|[cell-s-001]|[cell-t-001];weak=[cell-a-001,cell-l-001,red-myco-001,red-myco-002,red-myco-003,red-myco-004]|[cell-h-002,cell-j-002,cell-o-001]|[cell-e-001,cell-g-001]|[cell-b-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-001]|[cell-i-002]|[cell-j-001]|[cell-k-001]|[cell-m-001]|[cell-n-001]|[cell-p-001]|[cell-q-001]|[cell-r-001]|[cell-s-001]|[cell-t-001]"
89,false,-1,17.50,175,3462,1365,0,25,11,-2655,28,2157323,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001;missingResources=C,F,M,N,T;strong=[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,red-myco-001,red-myco-002,red-myco-004]|[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-j-001,cell-k-001,cell-s-001]|[cell-h-002,cell-j-002,cell-o-001,cell-r-001,red-myco-003]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-m-001]|[cell-n-001]|[cell-t-001];weak=[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,red-myco-001,red-myco-002,red-myco-004]|[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-j-001,cell-k-001,cell-s-001]|[cell-h-002,cell-j-002,cell-o-001,cell-r-001,red-myco-003]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-m-001]|[cell-n-001]|[cell-t-001]"
90,false,-1,17.40,174,3596,1243,0,25,11,-3916,28,2298960,"alive=False;won=False;sustained=0;nonGlowing=cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001;missingResources=F,M,N,Q;strong=[cell-h-002,cell-j-002,cell-o-001,cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-k-001,cell-s-001]|[cell-a-001,cell-i-001,cell-l-001,cell-p-001,red-myco-001]|[cell-c-001,cell-d-001,cell-t-001]|[cell-c-002]|[cell-f-001]|[cell-h-001]|[cell-j-001]|[cell-m-001]|[cell-n-001]|[cell-q-001];weak=[cell-h-002,cell-j-002,cell-o-001,cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-k-001,cell-s-001]|[cell-a-001,cell-i-001,cell-l-001,cell-p-001,red-myco-001]|[cell-c-001,cell-d-001,cell-t-001]|[cell-c-002]|[cell-f-001]|[cell-h-001]|[cell-j-001]|[cell-m-001]|[cell-n-001]|[cell-q-001]"
91,false,-1,15.50,155,3020,706,0,23,8,-11299,28,2140596,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-g-001,cell-h-001,cell-h-002,cell-i-001,cell-i-002,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001;missingResources=K,M,N,Q,R;strong=[cell-a-001,cell-i-001,cell-l-001,cell-p-001,red-myco-001]|[cell-e-001,cell-g-001,cell-i-002,cell-s-001,red-myco-003]|[cell-f-001,cell-h-002,cell-j-002,cell-o-001]|[cell-b-001,red-myco-002,red-myco-004]|[cell-c-001,cell-d-001,cell-t-001]|[cell-c-002]|[cell-h-001]|[cell-j-001]|[cell-k-001]|[cell-m-001]|[cell-n-001]|[cell-q-001]|[cell-r-001];weak=[cell-a-001,cell-i-001,cell-l-001,cell-p-001,red-myco-001]|[cell-e-001,cell-g-001,cell-i-002,cell-s-001,red-myco-003]|[cell-f-001,cell-h-002,cell-j-002,cell-o-001]|[cell-b-001,red-myco-002,red-myco-004]|[cell-c-001,cell-d-001,cell-t-001]|[cell-c-002]|[cell-h-001]|[cell-j-001]|[cell-k-001]|[cell-m-001]|[cell-n-001]|[cell-q-001]|[cell-r-001]"
92,false,-1,8.40,84,1383,141,0,15,5,-21852,28,1107896,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-h-002,cell-i-001,cell-i-002,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001;missingResources=C,F,G,H,I,K,M,N,O,Q,T;strong=[cell-a-001,cell-l-001,cell-p-001,red-myco-001,red-myco-002,red-myco-004]|[cell-e-001,cell-g-001]|[cell-r-001,red-myco-003]|[cell-b-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-h-002]|[cell-i-001]|[cell-i-002]|[cell-j-001]|[cell-j-002]|[cell-k-001]|[cell-m-001]|[cell-n-001]|[cell-o-001]|[cell-q-001]|[cell-s-001]|[cell-t-001];weak=[cell-a-001,cell-l-001,cell-p-001,red-myco-001,red-myco-002,red-myco-004]|[cell-e-001,cell-g-001]|[cell-r-001,red-myco-003]|[cell-b-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-h-002]|[cell-i-001]|[cell-i-002]|[cell-j-001]|[cell-j-002]|[cell-k-001]|[cell-m-001]|[cell-n-001]|[cell-o-001]|[cell-q-001]|[cell-s-001]|[cell-t-001]"
93,false,-1,13.00,130,2266,231,0,22,5,-18194,28,1751022,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-g-001,cell-h-001,cell-h-002,cell-i-001,cell-i-002,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001;missingResources=A,C,F,K,M,N,P,Q,T;strong=[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-s-001]|[cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-a-001,cell-l-001,red-myco-001]|[cell-h-002,cell-j-002,cell-o-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-k-001]|[cell-m-001]|[cell-n-001]|[cell-p-001]|[cell-q-001]|[cell-t-001];weak=[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-s-001]|[cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-a-001,cell-l-001,red-myco-001]|[cell-h-002,cell-j-002,cell-o-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-k-001]|[cell-m-001]|[cell-n-001]|[cell-p-001]|[cell-q-001]|[cell-t-001]"
94,false,-1,12.20,122,2367,526,0,18,7,-15359,28,1430026,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-h-001,cell-h-002,cell-i-001,cell-i-002,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001;missingResources=C,F,K,M,N,Q,T;strong=[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-s-001]|[cell-a-001,cell-l-001,cell-p-001,red-myco-001]|[cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-h-002,cell-j-002,cell-o-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-k-001]|[cell-m-001]|[cell-n-001]|[cell-q-001]|[cell-t-001];weak=[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-s-001]|[cell-a-001,cell-l-001,cell-p-001,red-myco-001]|[cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-h-002,cell-j-002,cell-o-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-k-001]|[cell-m-001]|[cell-n-001]|[cell-q-001]|[cell-t-001]"
95,false,-1,13.70,137,2458,658,0,22,7,-12820,28,1888548,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001;missingResources=A,C,F,M,N,Q,T;strong=[cell-h-002,cell-j-002,cell-o-001,cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-k-001,cell-s-001]|[cell-i-001,cell-q-001]|[cell-l-001,red-myco-001]|[cell-a-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-j-001]|[cell-m-001]|[cell-n-001]|[cell-p-001]|[cell-t-001];weak=[cell-h-002,cell-j-002,cell-o-001,cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-k-001,cell-s-001]|[cell-i-001,cell-q-001]|[cell-l-001,red-myco-001]|[cell-a-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-j-001]|[cell-m-001]|[cell-n-001]|[cell-p-001]|[cell-t-001]"
96,false,-1,15.90,159,3003,830,0,23,9,-9797,28,1779536,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001;missingResources=C,F,G,M,N,T;strong=[cell-h-002,cell-j-002,cell-o-001,cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,red-myco-001]|[cell-b-001,cell-j-001,cell-k-001]|[cell-e-001,cell-g-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-002]|[cell-m-001]|[cell-n-001]|[cell-s-001]|[cell-t-001];weak=[cell-h-002,cell-j-002,cell-o-001,cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,red-myco-001]|[cell-b-001,cell-j-001,cell-k-001]|[cell-e-001,cell-g-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-002]|[cell-m-001]|[cell-n-001]|[cell-s-001]|[cell-t-001]"
97,false,-1,10.20,102,1887,626,0,18,8,-14854,28,1588750,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-h-002,cell-i-001,cell-i-002,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,cell-o-001,cell-q-001,cell-r-001,cell-t-001;missingResources=C,G,H,J,K,M,O,Q,T;strong=[cell-a-001,cell-i-001,cell-l-001,cell-p-001,red-myco-001]|[cell-e-001,cell-f-001,cell-i-002,cell-n-001,cell-s-001]|[red-myco-002,red-myco-003,red-myco-004]|[cell-b-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-g-001]|[cell-h-001]|[cell-h-002]|[cell-j-001]|[cell-j-002]|[cell-k-001]|[cell-m-001]|[cell-o-001]|[cell-q-001]|[cell-r-001]|[cell-t-001];weak=[cell-a-001,cell-i-001,cell-l-001,cell-p-001,red-myco-001]|[cell-e-001,cell-f-001,cell-i-002,cell-n-001,cell-s-001]|[red-myco-002,red-myco-003,red-myco-004]|[cell-b-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-g-001]|[cell-h-001]|[cell-h-002]|[cell-j-001]|[cell-j-002]|[cell-k-001]|[cell-m-001]|[cell-o-001]|[cell-q-001]|[cell-r-001]|[cell-t-001]"
98,false,-1,12.50,125,2257,677,0,20,8,-13047,28,1567583,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-h-002,cell-i-002,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001;missingResources=C,K,M,N,S,T;strong=[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,red-myco-001]|[cell-f-001,cell-h-002,cell-j-002,cell-o-001]|[red-myco-002,red-myco-003,red-myco-004]|[cell-b-001,cell-k-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-e-001]|[cell-g-001]|[cell-h-001]|[cell-i-002]|[cell-j-001]|[cell-m-001]|[cell-n-001]|[cell-r-001]|[cell-s-001]|[cell-t-001];weak=[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,red-myco-001]|[cell-f-001,cell-h-002,cell-j-002,cell-o-001]|[red-myco-002,red-myco-003,red-myco-004]|[cell-b-001,cell-k-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-e-001]|[cell-g-001]|[cell-h-001]|[cell-i-002]|[cell-j-001]|[cell-m-001]|[cell-n-001]|[cell-r-001]|[cell-s-001]|[cell-t-001]"
99,false,-1,12.90,129,2273,945,0,23,11,-9366,28,1982329,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-h-002,cell-i-002,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,cell-o-001,cell-t-001;missingResources=C,G,H,K,M,O,T;strong=[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,cell-r-001,red-myco-001,red-myco-002,red-myco-003,red-myco-004]|[cell-e-001,cell-f-001,cell-i-002,cell-n-001,cell-s-001]|[cell-b-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-g-001]|[cell-h-001]|[cell-h-002]|[cell-j-001]|[cell-j-002]|[cell-k-001]|[cell-m-001]|[cell-o-001]|[cell-t-001];weak=[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,cell-r-001,red-myco-001,red-myco-002,red-myco-003,red-myco-004]|[cell-e-001,cell-f-001,cell-i-002,cell-n-001,cell-s-001]|[cell-b-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-g-001]|[cell-h-001]|[cell-h-002]|[cell-j-001]|[cell-j-002]|[cell-k-001]|[cell-m-001]|[cell-o-001]|[cell-t-001]"
100,false,-1,12.60,126,2288,440,0,21,6,-15901,28,1847241,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-g-001,cell-h-001,cell-h-002,cell-i-001,cell-i-002,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001;missingResources=A,C,F,M,N,P,Q,T;strong=[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-k-001,cell-s-001]|[cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-a-001,cell-l-001,red-myco-001]|[cell-f-001,cell-o-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-h-001]|[cell-h-002]|[cell-i-001]|[cell-j-001]|[cell-j-002]|[cell-m-001]|[cell-n-001]|[cell-p-001]|[cell-q-001]|[cell-t-001];weak=[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-k-001,cell-s-001]|[cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-a-001,cell-l-001,red-myco-001]|[cell-f-001,cell-o-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-h-001]|[cell-h-002]|[cell-i-001]|[cell-j-001]|[cell-j-002]|[cell-m-001]|[cell-n-001]|[cell-p-001]|[cell-q-001]|[cell-t-001]"
101,false,-1,12.90,129,2454,928,0,21,9,-9798,28,1997394,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-h-001,cell-h-002,cell-i-002,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,cell-q-001,cell-r-001,cell-t-001;missingResources=C,F,H,K,M,O,T;strong=[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-n-001,cell-s-001]|[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001]|[red-myco-001,red-myco-002,red-myco-004]|[cell-r-001,red-myco-003]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-h-002]|[cell-j-001]|[cell-j-002]|[cell-k-001]|[cell-m-001]|[cell-o-001]|[cell-t-001];weak=[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-n-001,cell-s-001]|[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001]|[red-myco-001,red-myco-002,red-myco-004]|[cell-r-001,red-myco-003]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-h-002]|[cell-j-001]|[cell-j-002]|[cell-k-001]|[cell-m-001]|[cell-o-001]|[cell-t-001]"
102,false,-1,18.90,189,3702,830,0,24,9,-8855,28,2113834,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001;missingResources=F,K,M,N;strong=[cell-h-002,cell-j-002,cell-o-001,cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,red-myco-001]|[cell-c-001,cell-c-002,cell-d-001,cell-t-001]|[cell-b-001,cell-k-001]|[cell-e-001,cell-s-001]|[cell-f-001]|[cell-g-001]|[cell-h-001]|[cell-i-002]|[cell-j-001]|[cell-m-001]|[cell-n-001];weak=[cell-h-002,cell-j-002,cell-o-001,cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,red-myco-001]|[cell-c-001,cell-c-002,cell-d-001,cell-t-001]|[cell-b-001,cell-k-001]|[cell-e-001,cell-s-001]|[cell-f-001]|[cell-g-001]|[cell-h-001]|[cell-i-002]|[cell-j-001]|[cell-m-001]|[cell-n-001]"
103,false,-1,19.60,196,4082,1358,0,25,12,-1578,28,2212261,"alive=False;won=False;sustained=0;nonGlowing=cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-h-001,cell-i-002,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,cell-q-001,cell-r-001,cell-t-001;missingResources=F,M;strong=[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-j-001,cell-k-001,cell-n-001,cell-s-001]|[cell-h-002,cell-j-002,cell-o-001,cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,red-myco-001]|[cell-c-001,cell-d-001,cell-t-001]|[cell-c-002]|[cell-f-001]|[cell-h-001]|[cell-m-001];weak=[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-j-001,cell-k-001,cell-n-001,cell-s-001]|[cell-h-002,cell-j-002,cell-o-001,cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,red-myco-001]|[cell-c-001,cell-d-001,cell-t-001]|[cell-c-002]|[cell-f-001]|[cell-h-001]|[cell-m-001]"
104,false,-1,19.90,199,4190,1062,0,26,10,-4919,28,2217103,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-g-001,cell-h-001,cell-h-002,cell-i-002,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-q-001,cell-r-001,cell-t-001;missingResources=M;strong=[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,red-myco-001]|[cell-e-001,cell-g-001,cell-i-002,cell-n-001,cell-s-001]|[cell-c-001,cell-c-002,cell-d-001,cell-t-001]|[cell-f-001,cell-h-002,cell-j-002,cell-o-001]|[cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-b-001,cell-j-001,cell-k-001]|[cell-h-001]|[cell-m-001];weak=[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,red-myco-001]|[cell-e-001,cell-g-001,cell-i-002,cell-n-001,cell-s-001]|[cell-c-001,cell-c-002,cell-d-001,cell-t-001]|[cell-f-001,cell-h-002,cell-j-002,cell-o-001]|[cell-r-001,red-myco-002,red-myco-003,red-myco-004]|[cell-b-001,cell-j-001,cell-k-001]|[cell-h-001]|[cell-m-001]"
105,false,-1,17.90,179,3714,977,0,24,10,-7096,28,2211432,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001;missingResources=M,N,Q;strong=[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-s-001,red-myco-002,red-myco-004]|[cell-f-001,cell-h-002,cell-j-002,cell-o-001,cell-r-001,red-myco-003]|[cell-a-001,cell-i-001,cell-l-001,cell-p-001,red-myco-001]|[cell-c-001,cell-d-001,cell-t-001]|[cell-j-001,cell-m-001]|[cell-c-002]|[cell-h-001]|[cell-k-001]|[cell-n-001]|[cell-q-001];weak=[cell-b-001,cell-e-001,cell-g-001,cell-i-002,cell-s-001,red-myco-002,red-myco-004]|[cell-f-001,cell-h-002,cell-j-002,cell-o-001,cell-r-001,red-myco-003]|[cell-a-001,cell-i-001,cell-l-001,cell-p-001,red-myco-001]|[cell-c-001,cell-d-001,cell-t-001]|[cell-j-001,cell-m-001]|[cell-c-002]|[cell-h-001]|[cell-k-001]|[cell-n-001]|[cell-q-001]"
106,false,-1,18.30,183,3617,1517,0,25,13,-578,28,2287820,"alive=False;won=False;sustained=0;nonGlowing=cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-h-001,cell-i-002,cell-j-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,cell-q-001,cell-r-001,cell-t-001;missingResources=C,F,M,T;strong=[cell-b-001,cell-g-001,cell-j-001,cell-k-001,red-myco-002,red-myco-003,red-myco-004]|[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,red-myco-001]|[cell-e-001,cell-i-002,cell-n-001,cell-s-001]|[cell-h-002,cell-j-002,cell-o-001,cell-r-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-m-001]|[cell-t-001];weak=[cell-b-001,cell-g-001,cell-j-001,cell-k-001,red-myco-002,red-myco-003,red-myco-004]|[cell-a-001,cell-i-001,cell-l-001,cell-p-001,cell-q-001,red-myco-001]|[cell-e-001,cell-i-002,cell-n-001,cell-s-001]|[cell-h-002,cell-j-002,cell-o-001,cell-r-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-m-001]|[cell-t-001]"
