candidate,won,first_win_tick,best_10_tick_flow,best_10_tick_swaps,total_swaps,total_reactions,sustained_ticks,active_cells,glowing_cells,final_score,connected_cells,layout_score,diagnostics
80,false,-1,11.50,115,7392,2935,0,18,5,-9442,18,1456571,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-f-002,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=C,M;strong=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-k-001,red-myco-002]|[cell-b-001,cell-d-001,cell-h-001,cell-l-001]|[cell-c-001]|[cell-j-002]|[cell-m-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-k-001,red-myco-002]|[cell-b-001,cell-d-001,cell-h-001,cell-l-001]|[cell-c-001]|[cell-j-002]|[cell-m-001]|[red-myco-001]|[red-myco-003]"
81,false,-1,11.40,114,6732,1942,0,16,2,-21529,18,1406986,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-002,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-l-001,cell-m-001,red-myco-001,red-myco-002,red-myco-003;missingResources=B,C,H,M;strong=[cell-a-001,cell-e-001,cell-f-001,cell-i-001]|[cell-f-002,cell-g-001,cell-j-002,cell-k-001]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-j-001]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-i-001]|[cell-f-002,cell-g-001,cell-j-002,cell-k-001]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-j-001]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003]"
82,false,-1,8.90,89,4133,1179,0,13,1,-36830,18,1240996,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-l-001,cell-m-001,red-myco-001,red-myco-002,red-myco-003;missingResources=A,B,C,D,H,I,L,M;strong=[cell-f-002,cell-g-001,cell-j-002,cell-k-001]|[cell-f-001,cell-i-001]|[cell-a-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-e-001]|[cell-h-001]|[cell-j-001]|[cell-l-001]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003];weak=[cell-f-002,cell-g-001,cell-j-002,cell-k-001]|[cell-f-001,cell-i-001]|[cell-a-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-e-001]|[cell-h-001]|[cell-j-001]|[cell-l-001]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003]"
83,false,-1,11.00,110,7275,2621,0,17,3,-14119,18,1446983,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,red-myco-001,red-myco-002,red-myco-003;missingResources=J,M;strong=[cell-b-001,cell-c-001,cell-d-001,cell-h-001,cell-l-001]|[cell-f-002,cell-g-001,cell-i-001,cell-k-001]|[cell-e-001,cell-f-001]|[cell-a-001]|[cell-j-001]|[cell-j-002]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003];weak=[cell-b-001,cell-c-001,cell-d-001,cell-h-001,cell-l-001]|[cell-f-002,cell-g-001,cell-i-001,cell-k-001]|[cell-e-001,cell-f-001]|[cell-a-001]|[cell-j-001]|[cell-j-002]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003]"
84,false,-1,8.70,87,5914,1723,0,15,2,-28523,18,1173210,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,red-myco-001,red-myco-002,red-myco-003;missingResources=A,E,I,J,M;strong=[cell-b-001,cell-c-001,cell-d-001,cell-h-001,cell-l-001]|[cell-f-002,cell-g-001,cell-k-001]|[cell-a-001]|[cell-e-001]|[cell-f-001]|[cell-i-001]|[cell-j-001]|[cell-j-002]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003];weak=[cell-b-001,cell-c-001,cell-d-001,cell-h-001,cell-l-001]|[cell-f-002,cell-g-001,cell-k-001]|[cell-a-001]|[cell-e-001]|[cell-f-001]|[cell-i-001]|[cell-j-001]|[cell-j-002]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003]"
85,false,-1,7.90,79,2097,154,0,14,0,-50030,18,1219852,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,red-myco-001,red-myco-002,red-myco-003;missingResources=A,B,C,E,F,G,H,I,J,K,M;strong=[cell-b-001,cell-l-001]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[cell-f-002]|[cell-g-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-j-002]|[cell-k-001]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003];weak=[cell-b-001,cell-l-001]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[cell-f-002]|[cell-g-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-j-002]|[cell-k-001]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003]"
86,false,-1,17.40,174,12906,6478,0,18,9,35826,18,1917607,"alive=False;won=False;sustained=0;nonGlowing=cell-c-001,cell-d-001,cell-g-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=none;strong=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-m-001,red-myco-002]|[cell-b-001,cell-c-001,cell-d-001,cell-h-001,cell-l-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-m-001,red-myco-002]|[cell-b-001,cell-c-001,cell-d-001,cell-h-001,cell-l-001]|[red-myco-001]|[red-myco-003]"
87,false,-1,13.30,133,9250,3472,0,18,5,-2062,18,1693826,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-f-002,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=B,C,H;strong=[cell-a-001,cell-e-001,cell-f-001,cell-i-001,cell-j-001,red-myco-002]|[cell-f-002,cell-g-001,cell-j-002,cell-k-001,cell-m-001]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-i-001,cell-j-001,red-myco-002]|[cell-f-002,cell-g-001,cell-j-002,cell-k-001,cell-m-001]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[red-myco-001]|[red-myco-003]"
88,false,-1,10.40,104,7491,2548,0,14,4,-15879,18,1492747,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-f-002,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=B,C,H,M;strong=[cell-a-001,cell-e-001,cell-f-001,cell-i-001,cell-j-001]|[cell-f-002,cell-g-001,cell-j-002,cell-k-001,red-myco-002]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-m-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-i-001,cell-j-001]|[cell-f-002,cell-g-001,cell-j-002,cell-k-001,red-myco-002]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-m-001]|[red-myco-001]|[red-myco-003]"
89,false,-1,13.50,135,9064,3601,0,18,5,-1406,18,1688206,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-f-002,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=C,D,L;strong=[cell-a-001,cell-e-001,cell-f-001,cell-i-001,cell-j-001,red-myco-002]|[cell-f-002,cell-g-001,cell-j-002,cell-k-001,cell-m-001]|[cell-c-001,cell-h-001]|[cell-b-001]|[cell-d-001]|[cell-l-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-i-001,cell-j-001,red-myco-002]|[cell-f-002,cell-g-001,cell-j-002,cell-k-001,cell-m-001]|[cell-c-001,cell-h-001]|[cell-b-001]|[cell-d-001]|[cell-l-001]|[red-myco-001]|[red-myco-003]"
90,false,-1,11.80,118,7280,2035,0,15,3,-24726,18,1477999,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=B,C,D,H,L,M;strong=[cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-002,cell-k-001,red-myco-002]|[cell-a-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-j-001]|[cell-l-001]|[cell-m-001]|[red-myco-001]|[red-myco-003];weak=[cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-002,cell-k-001,red-myco-002]|[cell-a-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-j-001]|[cell-l-001]|[cell-m-001]|[red-myco-001]|[red-myco-003]"
91,false,-1,14.40,144,9916,4455,0,17,6,8857,18,1719697,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=B,C,H;strong=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-m-001,red-myco-002]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-m-001,red-myco-002]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[red-myco-001]|[red-myco-003]"
92,false,-1,14.90,149,10732,4897,0,15,6,14118,18,1726304,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-d-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,red-myco-001,red-myco-002,red-myco-003;missingResources=C,D;strong=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-002,cell-k-001,cell-m-001]|[cell-b-001,cell-h-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-j-001]|[red-myco-001]|[red-myco-002]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-002,cell-k-001,cell-m-001]|[cell-b-001,cell-h-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-j-001]|[red-myco-001]|[red-myco-002]|[red-myco-003]"
93,false,-1,11.50,115,6907,1996,0,17,3,-21603,18,1692782,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=B,C,H,M;strong=[cell-f-002,cell-g-001,cell-i-001,cell-j-002,cell-k-001,red-myco-002]|[cell-b-001,cell-l-001]|[cell-e-001,cell-f-001]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-j-001]|[cell-m-001]|[red-myco-001]|[red-myco-003];weak=[cell-f-002,cell-g-001,cell-i-001,cell-j-002,cell-k-001,red-myco-002]|[cell-b-001,cell-l-001]|[cell-e-001,cell-f-001]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-j-001]|[cell-m-001]|[red-myco-001]|[red-myco-003]"
94,false,-1,13.30,133,9370,3583,0,14,5,-4329,18,1669161,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=B,C,H,M;strong=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,red-myco-002]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-m-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,red-myco-002]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-m-001]|[red-myco-001]|[red-myco-003]"
95,false,-1,10.60,106,6379,1959,0,16,3,-25661,18,1463631,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=B,C,D,H,L,M;strong=[cell-a-001,cell-e-001,cell-f-001,cell-j-001,red-myco-002]|[cell-f-002,cell-g-001,cell-i-001,cell-k-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-j-002]|[cell-l-001]|[cell-m-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-j-001,red-myco-002]|[cell-f-002,cell-g-001,cell-i-001,cell-k-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-j-002]|[cell-l-001]|[cell-m-001]|[red-myco-001]|[red-myco-003]"
96,false,-1,15.30,153,10065,4313,0,18,6,9819,18,1685541,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=C;strong=[cell-f-002,cell-g-001,cell-i-001,cell-j-002,cell-k-001,cell-m-001]|[cell-a-001,cell-e-001,cell-f-001,cell-j-001,red-myco-002]|[cell-b-001,cell-d-001,cell-h-001,cell-l-001]|[cell-c-001]|[red-myco-001]|[red-myco-003];weak=[cell-f-002,cell-g-001,cell-i-001,cell-j-002,cell-k-001,cell-m-001]|[cell-a-001,cell-e-001,cell-f-001,cell-j-001,red-myco-002]|[cell-b-001,cell-d-001,cell-h-001,cell-l-001]|[cell-c-001]|[red-myco-001]|[red-myco-003]"
97,false,-1,16.50,165,10538,5071,0,18,7,18946,18,1820399,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=C;strong=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-m-001,red-myco-002]|[cell-b-001,cell-d-001,cell-h-001,cell-l-001]|[cell-c-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-m-001,red-myco-002]|[cell-b-001,cell-d-001,cell-h-001,cell-l-001]|[cell-c-001]|[red-myco-001]|[red-myco-003]"
98,false,-1,14.30,143,10873,4998,0,18,7,17181,18,1869542,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-d-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=B,C,H;strong=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-m-001,red-myco-002]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-m-001,red-myco-002]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[red-myco-001]|[red-myco-003]"
99,false,-1,13.00,130,8501,3676,0,17,4,-521,18,1653634,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,red-myco-001,red-myco-002,red-myco-003;missingResources=B,C,H;strong=[cell-f-002,cell-g-001,cell-i-001,cell-j-002,cell-k-001,cell-m-001]|[cell-a-001,cell-e-001,cell-f-001,cell-j-001]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[red-myco-001]|[red-myco-002]|[red-myco-003];weak=[cell-f-002,cell-g-001,cell-i-001,cell-j-002,cell-k-001,cell-m-001]|[cell-a-001,cell-e-001,cell-f-001,cell-j-001]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[red-myco-001]|[red-myco-002]|[red-myco-003]"
100,false,-1,14.30,143,9745,3583,0,15,5,-3421,18,1636024,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=B,C,H,M;strong=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,red-myco-002]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-m-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,red-myco-002]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-m-001]|[red-myco-001]|[red-myco-003]"
101,false,-1,15.20,152,10013,4181,0,18,6,7335,18,1765556,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=M;strong=[cell-a-001,cell-e-001,cell-f-001,cell-j-001,red-myco-002]|[cell-b-001,cell-c-001,cell-d-001,cell-h-001,cell-l-001]|[cell-f-002,cell-g-001,cell-i-001,cell-j-002,cell-k-001]|[cell-m-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-j-001,red-myco-002]|[cell-b-001,cell-c-001,cell-d-001,cell-h-001,cell-l-001]|[cell-f-002,cell-g-001,cell-i-001,cell-j-002,cell-k-001]|[cell-m-001]|[red-myco-001]|[red-myco-003]"
102,false,-1,9.70,97,5285,1881,0,13,2,-28397,18,1197011,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-002,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-l-001,cell-m-001,red-myco-001,red-myco-002,red-myco-003;missingResources=B,C,D,H,L,M;strong=[cell-a-001,cell-e-001,cell-f-001,cell-i-001]|[cell-f-002,cell-g-001,cell-j-002,cell-k-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-j-001]|[cell-l-001]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-i-001]|[cell-f-002,cell-g-001,cell-j-002,cell-k-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-j-001]|[cell-l-001]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003]"
103,false,-1,10.90,109,8070,3420,0,15,4,-5411,18,1478249,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-l-001,cell-m-001,red-myco-001,red-myco-002,red-myco-003;missingResources=B,C,H,M;strong=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003]"
104,false,-1,16.80,168,12012,5274,0,18,7,20577,18,1815708,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-d-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=C,D;strong=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-m-001,red-myco-002]|[cell-b-001,cell-h-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-m-001,red-myco-002]|[cell-b-001,cell-h-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[red-myco-001]|[red-myco-003]"
105,false,-1,11.90,119,7230,2574,0,16,4,-16241,18,1615719,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-f-002,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=B,C,D,H,L,M;strong=[cell-a-001,cell-e-001,cell-f-001,cell-i-001,cell-j-001,red-myco-002]|[cell-f-002,cell-g-001,cell-j-002,cell-k-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-l-001]|[cell-m-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-i-001,cell-j-001,red-myco-002]|[cell-f-002,cell-g-001,cell-j-002,cell-k-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-l-001]|[cell-m-001]|[red-myco-001]|[red-myco-003]"
106,false,-1,9.60,96,4000,1075,0,14,1,-38893,18,1147514,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,red-myco-001,red-myco-002,red-myco-003;missingResources=A,B,C,E,H,J,M;strong=[cell-f-002,cell-g-001,cell-i-001,cell-k-001]|[cell-b-001,cell-l-001]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[cell-h-001]|[cell-j-001]|[cell-j-002]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003];weak=[cell-f-002,cell-g-001,cell-i-001,cell-k-001]|[cell-b-001,cell-l-001]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[cell-h-001]|[cell-j-001]|[cell-j-002]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003]"
107,false,-1,13.70,137,6453,1628,0,17,2,-26010,18,1429678,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-j-002,cell-k-001,cell-l-001,cell-m-001,red-myco-001,red-myco-002,red-myco-003;missingResources=C,J,M;strong=[cell-b-001,cell-d-001,cell-h-001,cell-l-001]|[cell-f-002,cell-g-001,cell-i-001,cell-k-001]|[cell-a-001,cell-e-001,cell-f-001]|[cell-c-001]|[cell-j-001]|[cell-j-002]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003];weak=[cell-b-001,cell-d-001,cell-h-001,cell-l-001]|[cell-f-002,cell-g-001,cell-i-001,cell-k-001]|[cell-a-001,cell-e-001,cell-f-001]|[cell-c-001]|[cell-j-001]|[cell-j-002]|[cell-m-001]|[red-myco-001]|[red-myco-002]|[red-myco-003]"
108,false,-1,11.20,112,8030,2817,0,17,3,-10869,18,1452472,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-002,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,red-myco-001,red-myco-002,red-myco-003;missingResources=B,C,H;strong=[cell-f-002,cell-g-001,cell-j-002,cell-k-001,cell-m-001]|[cell-a-001,cell-e-001,cell-f-001,cell-i-001]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-j-001]|[red-myco-001]|[red-myco-002]|[red-myco-003];weak=[cell-f-002,cell-g-001,cell-j-002,cell-k-001,cell-m-001]|[cell-a-001,cell-e-001,cell-f-001,cell-i-001]|[cell-b-001,cell-l-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-j-001]|[red-myco-001]|[red-myco-002]|[red-myco-003]"
109,false,-1,10.40,104,7839,3737,0,15,5,-2502,18,1460602,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,red-myco-001,red-myco-003;missingResources=B,C,D,H,L;strong=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-002,cell-k-001,cell-m-001,red-myco-002]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-j-001]|[cell-l-001]|[red-myco-001]|[red-myco-003];weak=[cell-a-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-i-001,cell-j-002,cell-k-001,cell-m-001,red-myco-002]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-j-001]|[cell-l-001]|[red-myco-001]|[red-myco-003]"
